MGI_ID,MGI_Symbol
MGI:1196990,Cd200
MGI:97072,Gbp4
MGI:97073,Mpg
MGI:97075,Mpi
MGI:97076,Mpl
MGI:97137,Mpo
MGI:97138,Mpv17
MGI:97142,Mrc1
MGI:97166,Msmb
MGI:97167,Msn
MGI:97168,Msx1
MGI:97169,Msx2
MGI:97171,Mt1
MGI:97172,Mt2
MGI:97173,Mt3
MGI:97175,Map2
MGI:97178,Map4
MGI:97180,Mapt
MGI:97231,Muc1
MGI:97233,Mup1
MGI:97234,Mup2
MGI:97235,Mup3
MGI:97236,Mup4
MGI:97239,Mmut
MGI:97245,Mxi1
MGI:97249,Myb
MGI:97250,Myc
MGI:97252,Myf5
MGI:97253,Myf6
MGI:97255,Myh6
MGI:97267,Myl4
MGI:97268,Myl3
MGI:97269,Myl1
MGI:97272,Myl2
MGI:97273,Mylpf
MGI:97275,Myod1
MGI:97276,Myog
MGI:97279,Nat1
MGI:97281,Ncam1
MGI:97282,Ncam2
MGI:97283,Ncf1
MGI:97284,Ncf2
MGI:97286,Ncl
MGI:97290,Ndn
MGI:97292,Neb
MGI:97293,Nedd1
MGI:97297,Nedd4
MGI:97298,Septin2
MGI:97301,Nedd8
MGI:97302,Nedd9
MGI:97303,Nek1
MGI:97305,Neu1
MGI:97306,Nf1
MGI:97307,Nf2
MGI:97308,Nfe2
MGI:97309,Nefh
MGI:97311,Nfix
MGI:97312,Nfkb1
MGI:97313,Nefl
MGI:97314,Nefm
MGI:97316,Nfya
MGI:97317,Nfyb
MGI:97320,Klk1b4
MGI:97321,Ngf
MGI:97322,Klk1b3
MGI:97323,Ngfr
MGI:97324,Nhlh2
MGI:97342,Nid1
MGI:97346,Nktr
MGI:97347,Nkx2-2
MGI:97348,Nkx2-3
MGI:97349,Nkx2-4
MGI:97350,Nkx2-5
MGI:97351,Nkx2-6
MGI:97352,Nkx3-1
MGI:97355,Nme1
MGI:97356,Nme2
MGI:97357,Mycn
MGI:97359,Nodal
MGI:97360,Nos1
MGI:97361,Nos2
MGI:97362,Nos3
MGI:97363,Notch1
MGI:97364,Notch2
MGI:97367,Nppa
MGI:97368,Nppb
MGI:97369,Nppc
MGI:97371,Npr1
MGI:97372,Npr2
MGI:97373,Npr3
MGI:97374,Npy
MGI:97376,Nras
MGI:97380,Ntf3
MGI:97381,Ntf5
MGI:97383,Ntrk1
MGI:97384,Ntrk2
MGI:97385,Ntrk3
MGI:97386,Ntsr1
MGI:97388,Nucb1
MGI:97394,Oat
MGI:97397,Opcml
MGI:97401,Ocm
MGI:97402,Odc1
MGI:97424,Odf1
MGI:97432,Olfr2
MGI:97435,Mog
MGI:97436,Omp
MGI:97438,Oprd1
MGI:97439,Oprk1
MGI:97440,Oprl1
MGI:97441,Oprm1
MGI:97443,Orm1
MGI:97444,Orm2
MGI:97445,Orm3
MGI:97447,Osbp
MGI:97448,Otc
MGI:97450,Otx1
MGI:97451,Otx2
MGI:97453,Oxt
MGI:97454,Oca2
MGI:97464,P4hb
MGI:97473,Pah
MGI:97475,Pam
MGI:97478,Reg3b
MGI:97479,Pappa
MGI:97485,Pax1
MGI:97486,Pax2
MGI:97487,Pax3
MGI:97488,Pax4
MGI:97489,Pax5
MGI:97490,Pax6
MGI:97491,Pax7
MGI:97492,Pax8
MGI:97493,Pax9
MGI:97495,Pbx1
MGI:97496,Pbx3
MGI:97499,Pcca
MGI:97501,Pck1
MGI:97502,Pcmt1
MGI:97503,Pcna
MGI:97508,Pcp2
MGI:97509,Pcp4
MGI:97511,Pcsk1
MGI:97512,Pcsk2
MGI:97513,Furin
MGI:97514,Pcsk4
MGI:97515,Pcsk5
MGI:97516,Cdk16
MGI:97517,Cdk17
MGI:97518,Cdk18
MGI:97520,Pcx
MGI:97523,Pde1b
MGI:97524,Pde6a
MGI:97525,Pde6b
MGI:97526,Pde6g
MGI:97527,Pdgfa
MGI:97528,Pdgfb
MGI:97530,Pdgfra
MGI:97531,Pdgfrb
MGI:97532,Pdha1
MGI:97533,Pdha2
MGI:97535,Pdyn
MGI:97537,Pecam1
MGI:97538,Rhox5
MGI:97542,Pepd
MGI:97545,Cfp
MGI:97547,Pfkl
MGI:97548,Pfkm
MGI:97549,Pfn1
MGI:97550,Pfn2
MGI:97551,Prf1
MGI:97552,Pgam1
MGI:97553,Pgd
MGI:97555,Pgk1
MGI:97563,Pgk2
MGI:97564,Pgm2
MGI:97565,Pgm1
MGI:97566,Pgm3
MGI:97567,Pgr
MGI:97568,Abcb1b
MGI:97569,Abcb4
MGI:97570,Abcb1a
MGI:97572,Phb
MGI:97576,Phka1
MGI:97577,Phka2
MGI:97578,Phkb
MGI:97579,Phkg1
MGI:97583,Pik3r1
MGI:97584,Pim1
MGI:97587,Pim2
MGI:97588,Pou1f1
MGI:97591,Pkm
MGI:97592,Prkaca
MGI:97594,Prkacb
MGI:97595,Prkca
MGI:97596,Prkcb
MGI:97597,Prkcg
MGI:97598,Prkcd
MGI:97599,Prkce
MGI:97600,Prkch
MGI:97601,Prkcq
MGI:97602,Prkcz
MGI:97603,Pkd1
MGI:97604,Pklr
MGI:97606,Prl3d1
MGI:97607,Prl3b1
MGI:97608,Serpine1
MGI:97609,Serpinb2
MGI:97610,Plat
MGI:97611,Plau
MGI:97612,Plaur
MGI:97613,Plcb1
MGI:97614,Plcd1
MGI:97615,Plcg1
MGI:97616,Plcg2
MGI:97618,Prl2c2
MGI:97619,Prl7d1
MGI:97620,Plg
MGI:97621,Plk1
MGI:97622,Pln
MGI:97623,Plp1
MGI:97629,Pmch
MGI:97631,Pmp22
MGI:97712,Prrx1
MGI:97722,Pnlip
MGI:97723,Pnliprp1
MGI:97724,Pnmt
MGI:97740,Polb
MGI:97741,Pold1
MGI:97742,Pomc
MGI:97744,Por
MGI:97746,Endou
MGI:97747,Pparg
MGI:97748,Ctsa
MGI:97749,Ppia
MGI:97750,Ppib
MGI:97751,Ppic
MGI:97753,Ppy
MGI:97756,Srgn
MGI:97757,Prim1
MGI:97758,Prim2
MGI:97759,Prkar1b
MGI:97760,Prkar2b
MGI:97762,Prl
MGI:97763,Prlr
MGI:97765,Prm1
MGI:97766,Prm2
MGI:97767,Prn
MGI:97771,Proc
MGI:97772,Prox1
MGI:97773,Prh1
MGI:97774,Prph
MGI:97775,Prps1
MGI:97776,Prps2
MGI:97783,Psap
MGI:97787,Bpifa2
MGI:97788,Psph
MGI:97791,Ptbp1
MGI:97793,Ptger1
MGI:97794,Ptger2
MGI:97795,Ptger3
MGI:97796,Ptgfr
MGI:97797,Ptgs1
MGI:97798,Ptgs2
MGI:97799,Pth
MGI:97800,Pthlh
MGI:97801,Pth1r
MGI:97803,Ptma
MGI:97804,Ptn
MGI:97805,Ptpn1
MGI:97806,Ptpn2
MGI:97807,Ptpn5
MGI:97808,Ptpra
MGI:97809,Ptprb
MGI:97810,Ptprc
MGI:97811,Ptprcap
MGI:97812,Ptprd
MGI:97813,Ptpre
MGI:97814,Ptprg
MGI:97815,Ptprs
MGI:97816,Ptprz1
MGI:97821,Pvalb
MGI:97822,Nectin2
MGI:97828,Pygb
MGI:97829,Pygl
MGI:97830,Pygm
MGI:97831,Ppa1
MGI:97836,Qdpr
MGI:97837,Qk
MGI:97838,Eprs
MGI:97842,Rab1a
MGI:97843,Rab3a
MGI:97844,Rab3d
MGI:97845,Rac1
MGI:97846,Rac2
MGI:97847,Raf1
MGI:97848,Rag1
MGI:97849,Rag2
MGI:97850,Raly
MGI:97852,Rap1a
MGI:97855,Rap2a
MGI:97856,Rara
MGI:97857,Rarb
MGI:97858,Rarg
MGI:97860,Rasa1
MGI:97874,Rb1
MGI:97876,Rbp1
MGI:97877,Rbp2
MGI:97878,Rbp3
MGI:97879,Rbp4
MGI:97883,Rcvrn
MGI:97887,Rdx
MGI:97891,Rfc1
MGI:97895,Reg1
MGI:97896,Reg2
MGI:97897,Rel
MGI:97898,Ren1
MGI:97902,Ret
MGI:97904,Trim27
MGI:97912,Rheb
MGI:97914,Rho
MGI:97919,Rnase1
MGI:97930,Rlbp1
MGI:97931,Rln1
MGI:97932,Xpr1
MGI:97960,Rnps1
MGI:97998,Rom1
MGI:97999,Ros1
MGI:98001,Rpe65
MGI:98002,Rpl12
MGI:98003,Rpl18
MGI:98020,Rpl19
MGI:98036,Rpl27
MGI:98037,Rpl30
MGI:98038,Rpl32
MGI:98068,Rpl37a
MGI:98073,Rpl7
MGI:98084,Rpn1
MGI:98085,Rpn2
MGI:98086,Polr2a
MGI:98090,Pdc
MGI:98105,Rps12
MGI:98107,Rps14
MGI:98117,Rps15
MGI:98118,Rps16
MGI:98146,Rps18
MGI:98147,Rps24
MGI:98158,Rps4x
MGI:98159,Rps6
MGI:98166,Rps8
MGI:98178,Trim30a
MGI:98179,Rras
MGI:98180,Rrm1
MGI:98181,Rrm2
MGI:98214,Rxra
MGI:98215,Rxrb
MGI:98216,Rxrg
MGI:98217,S100b
MGI:98218,Prrx2
MGI:98221,Saa1
MGI:98222,Saa2
MGI:98223,Saa3
MGI:98224,Saa4
MGI:98227,Sag
MGI:98229,Apcs
MGI:98230,Sar1a
MGI:98233,Sat1
MGI:98239,Scd1
MGI:98240,Scd2
MGI:98241,Stmn2
MGI:98246,Scn1a
MGI:98247,Scn1b
MGI:98248,Scn2a
MGI:98249,Scn3a
MGI:98250,Scn4a
MGI:98251,Scn5a
MGI:98254,Scp2
MGI:98257,Msr1
MGI:98258,Ccl1
MGI:98259,Ccl2
MGI:98260,Ccl3
MGI:98261,Ccl4
MGI:98262,Ccl5
MGI:98263,Ccl6
MGI:98266,Sord
MGI:98270,Sds
MGI:98278,Sele
MGI:98279,Sell
MGI:98280,Selp
MGI:98282,Spi1
MGI:98283,Srsf1
MGI:98284,Srsf2
MGI:98285,Srsf3
MGI:98287,Srsf5
MGI:98289,Scg5
MGI:98294,Shb
MGI:98295,Shbg
MGI:98296,Shc1
MGI:98297,Shh
MGI:98301,Pmel
MGI:98304,St3gal1
MGI:98306,Sim1
MGI:98307,Sim2
MGI:98310,Ski
MGI:98320,C4a
MGI:98325,Smpd1
MGI:98326,Sst
MGI:98327,Sstr1
MGI:98328,Sstr2
MGI:98329,Sstr3
MGI:98330,Snai1
MGI:98331,Snap25
MGI:98341,Snrnp70
MGI:98342,Snrpb
MGI:98344,Snrpd1
MGI:98345,Snrpd2
MGI:98346,Snrpe
MGI:98347,Snrpn
MGI:98351,Sod1
MGI:98352,Sod2
MGI:98353,Son
MGI:98354,Sos1
MGI:98355,Sos2
MGI:98357,Sox1
MGI:98358,Sox10
MGI:98359,Sox11
MGI:98360,Sox12
MGI:98361,Sox13
MGI:98362,Sox14
MGI:98363,Sox15
MGI:98364,Sox2
MGI:98365,Sox3
MGI:98366,Sox4
MGI:98367,Sox5
MGI:98368,Sox6
MGI:98369,Sox7
MGI:98370,Sox8
MGI:98371,Sox9
MGI:98373,Sparc
MGI:98377,Serpina3k
MGI:98378,Serpina3m
MGI:98384,Spn
MGI:98385,Spta1
MGI:98386,Sptan1
MGI:98387,Sptb
MGI:98388,Sptbn1
MGI:98389,Spp1
MGI:98392,Mucl2
MGI:98393,Mucl1
MGI:98397,Src
MGI:98400,Srd5a1
MGI:98419,Sri
MGI:98423,Ssb
MGI:98430,Sult2a1
MGI:98431,Sult1e1
MGI:98443,Surf1
MGI:98444,Surf2
MGI:98445,Surf4
MGI:98446,Med22
MGI:98447,Surf6
MGI:98450,Svs4
MGI:98453,Svs5
MGI:98460,Syn1
MGI:98467,Syp
MGI:98472,T
MGI:98474,Tac1
MGI:98476,Tac2
MGI:98480,Tal1
MGI:98481,Nhlh1
MGI:98483,Tap1
MGI:98484,Tap2
MGI:98487,Tat
MGI:98488,Slc6a6
MGI:98493,Tbx1
MGI:98494,Tbx2
MGI:98495,Tbx3
MGI:98496,Tbxa2r
MGI:98497,Tbxas1
MGI:98504,Hnf1a
MGI:98505,Hnf1b
MGI:98506,Tcf4
MGI:98507,Tcf7
MGI:98509,Tfcp2
MGI:98510,Tcf3
MGI:98511,Tfe3
MGI:98512,Ubtf
MGI:98534,Tcn2
MGI:98535,Tcp1
MGI:98541,Tcp10a
MGI:98542,Tcp10b
MGI:98543,Tcp10c
MGI:98544,Tcp11
MGI:98640,Tcte1
MGI:98641,Tcte2
MGI:98642,Dynlt2a1
MGI:98643,Dynlt1b
MGI:98647,Phf1
MGI:98658,Tdgf1
MGI:98659,Dntt
MGI:98662,Tec
MGI:98663,Tef
MGI:98664,Tek
MGI:98715,Ift88
MGI:98724,Tgfa
MGI:98725,Tgfb1
MGI:98726,Tgfb2
MGI:98727,Tgfb3
MGI:98728,Tgfbr1
MGI:98729,Tgfbr2
MGI:98730,Tgm1
MGI:98731,Tgm2
MGI:98732,Tgm3
MGI:98733,Tg
MGI:98734,Tgtp1
MGI:98735,Th
MGI:98736,Thbd
MGI:98737,Thbs1
MGI:98738,Thbs2
MGI:98739,Thbs3
MGI:98742,Thra
MGI:98743,Thrb
MGI:98747,Thy1
MGI:98752,Timp1
MGI:98753,Timp2
MGI:98754,Timp3
MGI:98759,Tjp1
MGI:98763,Tk1
MGI:98769,Tlx1
MGI:98775,Tmod1
MGI:98779,Tnnc1
MGI:98780,Tnnc2
MGI:98783,Tnni3
MGI:98784,Tnp1
MGI:98785,Tnp2
MGI:98788,Top1
MGI:98790,Top2a
MGI:98791,Top2b
MGI:98795,Tpbpa
MGI:98796,Tph1
MGI:98797,Tpi1
MGI:98809,Tpm1
MGI:98810,Tpm2
MGI:98812,Tpmt
MGI:98813,Tpo
MGI:98815,Crisp2
MGI:98817,Hsp90b1
MGI:98818,Trap1a
MGI:98821,Trf
MGI:98822,Tfrc
MGI:98823,Trh
MGI:98824,Trhr
MGI:98834,Trp53
MGI:98839,Prss1
MGI:98847,Kdm3a
MGI:98848,Tshb
MGI:98849,Tshr
MGI:98852,Tst
MGI:98857,Gfus
MGI:98858,Psmd3
MGI:98864,Ttn
MGI:98865,Ttr
MGI:98869,Tuba1a
MGI:98872,Twist1
MGI:98874,Txn1
MGI:98878,Tyms
MGI:98880,Tyr
MGI:98881,Tyrp1
MGI:98884,U2af1
MGI:98885,Zrsr1
MGI:98886,U2af2
MGI:98887,Uba52
MGI:98888,Ubb
MGI:98889,Ubc
MGI:98890,Uba1
MGI:98891,Uba1y
MGI:98894,Ucp1
MGI:98898,Ugt1a1
MGI:98900,Ugt2b5
MGI:98904,Uck1
MGI:98905,Usp4
MGI:98907,Uox
MGI:98909,Pgc
MGI:98911,Upk1a
MGI:98912,Upk1b
MGI:98913,Upk2
MGI:98914,Upk3a
MGI:98916,Urod
MGI:98917,Uros
MGI:98919,Scgb1a1
MGI:98923,Vav1
MGI:98926,Vcam1
MGI:98927,Vcl
MGI:98930,Vil1
MGI:98931,Ezr
MGI:98932,Vim
MGI:98933,Vip
MGI:98935,Vldlr
MGI:98936,Vpreb1
MGI:98937,Vpreb2
MGI:98938,Vpreb3
MGI:98940,Vtn
MGI:98941,Vwf
MGI:98943,Wap
MGI:98953,Wnt1
MGI:98954,Wnt2
MGI:98955,Wnt3
MGI:98956,Wnt3a
MGI:98957,Wnt4
MGI:98958,Wnt5a
MGI:98959,Wnt5b
MGI:98960,Wnt6
MGI:98961,Wnt7a
MGI:98962,Wnt7b
MGI:98968,Wt1
MGI:98970,Xbp1
MGI:98973,Xdh
MGI:98976,Xlr
MGI:99135,Xpa
MGI:99137,Xrcc1
MGI:99146,Ybx1
MGI:99147,Yes1
MGI:99150,Yy1
MGI:99154,Zfp1
MGI:99156,Zfp11
MGI:99157,Zfp12
MGI:99159,Zfp13
MGI:99160,Zfp14
MGI:99161,Pcgf2
MGI:99167,Zfp2
MGI:99173,Zfp26
MGI:99174,Zfp27
MGI:99175,Zfp28
MGI:99176,Zscan2
MGI:99177,Zfp3
MGI:99178,Zfp30
MGI:99179,Zfp35
MGI:99180,Zfp36
MGI:99181,Zfp37
MGI:99182,Zscan21
MGI:99183,Zfp39
MGI:99185,Zfp40
MGI:99186,Zfp41
MGI:99187,Zfp42
MGI:99192,Zfp46
MGI:99197,Zbtb25
MGI:99198,Zfp51
MGI:99199,Zfp52
MGI:99200,Zfp53
MGI:99201,Zfp54
MGI:99204,Zfp57
MGI:99205,Zfp58
MGI:99206,Zfp59
MGI:99207,Zfp60
MGI:99208,Zfp7
MGI:99210,Zfp9
MGI:99211,Zfx
MGI:99212,Zfy1
MGI:99213,Zfy2
MGI:99214,Zp2
MGI:99215,Zp3
MGI:99216,Ddr1
MGI:99217,Cdh11
MGI:99218,Cdh4
MGI:99240,Ddx39b
MGI:99252,Egr4
MGI:99253,Etv2
MGI:99254,Etv1
MGI:99255,Fasl
MGI:99256,Hdlbp
MGI:99257,Eif3e
MGI:99259,Matk
MGI:99260,Prkci
MGI:99261,Ptgds
MGI:99262,Rpl22
MGI:99400,Atp7a
MGI:99401,Adora1
MGI:99402,Adora2a
MGI:99403,Adora2b
MGI:99414,Id4
MGI:99418,Itpr2
MGI:99420,Mc5r
MGI:99421,Nfe2l1
MGI:99422,Rapsn
MGI:99423,Etv4
MGI:99425,Rab11b
MGI:99427,St3gal2
MGI:99431,Arf1
MGI:99432,Arf3
MGI:99433,Arf4
MGI:99434,Arf5
MGI:99435,Arf6
MGI:99436,Arl1
MGI:99437,Arl4a
MGI:99438,Opn1sw
MGI:99439,Btc
MGI:99440,Cd33
MGI:99441,Ckmt1
MGI:99444,Nrep
MGI:99445,Mtpn
MGI:99448,Ifi47
MGI:99454,Irs1
MGI:99456,Mc1r
MGI:99457,Mc4r
MGI:99458,Mef2c
MGI:99459,Nr3c2
MGI:99460,Notch3
MGI:99461,Piga
MGI:99462,Pigf
MGI:99463,Pigh
MGI:99466,Sct
MGI:99470,Dnajc2
MGI:99473,Arrb1
MGI:99474,Arrb2
MGI:99476,Abhd16a
MGI:99478,Cckar
MGI:99479,Cckbr
MGI:99480,Cebpa
MGI:99484,Chuk
MGI:99499,Dsg3
MGI:99501,Fgb
MGI:99502,Ltbp2
MGI:99510,Tmsb4x
MGI:99511,Ptpn11
MGI:99512,Ccl7
MGI:99513,Cavin2
MGI:99515,Syk
MGI:99516,Tnr
MGI:99517,Hspa1b
MGI:99523,Prdx1
MGI:99526,Ddx19a
MGI:99529,Cd63
MGI:99532,Mef2a
MGI:99533,Mef2d
MGI:99534,Cntn3
MGI:99535,Ptgir
MGI:99537,Rabggtb
MGI:99538,Acsm3
MGI:99540,Tal2
MGI:99542,Usf1
MGI:99543,Slx
MGI:99549,Gzmm
MGI:99551,Cdh13
MGI:99554,Lgals3bp
MGI:99555,Pde4d
MGI:99556,Pde4c
MGI:99557,Pde4b
MGI:99558,Pde4a
MGI:99559,Mfap2
MGI:99560,Hoxc13
MGI:99569,S1pr2
MGI:99571,Glp1r
MGI:99572,Gcgr
MGI:99578,Drd1
MGI:99583,Defa5
MGI:99595,Arf2
MGI:99600,Aldh2
MGI:99602,Acan
MGI:99604,Fgf8
MGI:99605,Cntfr
MGI:99606,Abca2
MGI:99607,Abca1
MGI:99614,Mst1r
MGI:99632,Kcnb2
MGI:99638,Mark2
MGI:99655,Prdm1
MGI:99659,Ryr1
MGI:99660,Pola1
MGI:99662,Zfp62
MGI:99663,Zfp61
MGI:99665,Syt3
MGI:99666,Syt2
MGI:99667,Syt1
MGI:99668,Siglec1
MGI:99670,Dmtn
MGI:99673,Adcy5
MGI:99674,Adcy4
MGI:99675,Adcy3
MGI:99676,Adcy2
MGI:99677,Adcy1
MGI:99678,Actn3
MGI:99682,Tmbim6
MGI:99683,Ptk6
MGI:99684,Ryr3
MGI:99685,Ryr2
MGI:99690,Pola2
MGI:99692,Mt4
MGI:99698,Clock
MGI:99700,Cenpc1
MGI:99701,Cdc25b
MGI:99702,Bax
MGI:99778,Gpd2
MGI:99779,Chrna7
MGI:99780,Kdm5d
MGI:99781,Kdm5c
MGI:99782,Nt5e
MGI:99783,Lhx1
MGI:99828,Slc7a2
MGI:99830,Cmpk2
MGI:99832,Sec13
MGI:99833,Rab23
MGI:99835,Otp
MGI:99836,Mug2
MGI:99837,Mug1
MGI:99841,Htr7
MGI:99842,Htr1f
MGI:99844,Gem
MGI:99845,Gdi2
MGI:99846,Gdi1
MGI:99851,Cbfb
MGI:99870,Pwwp4b
MGI:99878,Ppm1a
MGI:99879,Prkd1
MGI:99887,Pitpna
MGI:99892,Lama1
MGI:99894,Hnrnpk
MGI:99906,Tie1
MGI:99907,Plod1
MGI:99909,Lama3
MGI:99912,Lama2
MGI:99913,Lamc2
MGI:99914,Lamc1
MGI:99915,Lamb3
MGI:99916,Lamb2
MGI:99917,Slc1a3
MGI:99918,Mecp2
MGI:99919,Vcp
MGI:99924,Pyy
MGI:99925,Mybl1
MGI:99926,mt-Atp8
MGI:99927,mt-Atp6
MGI:99928,Jak3
MGI:99946,Creb3
MGI:99948,Zfhx3
MGI:99953,Gja8
MGI:99954,Ighmbp2
MGI:99959,Tgfbi
MGI:99960,Ewsr1
MGI:99961,Usf2
MGI:101757,Cfl1
MGI:101759,Syt4
MGI:101760,Sfswap
MGI:101761,Hmga2
MGI:101762,Elk3
MGI:101763,Cfl2
MGI:101764,Cdk5r1
MGI:101765,Cdk5
MGI:101766,Ryk
MGI:101769,Mcl1
MGI:101770,Bfsp1
MGI:101771,Sntb2
MGI:101772,Snta1
MGI:101773,Cd86
MGI:101774,Cd79a
MGI:101775,Cd80
MGI:101776,Lhx4
MGI:101780,Serpine2
MGI:101781,Sntb1
MGI:101782,Scnn1a
MGI:101784,Nes
MGI:101785,Mybl2
MGI:101786,Mtf1
MGI:101787,mt-Nd1
MGI:101788,Cisd3
MGI:101789,Lig1
MGI:101790,Fabp5
MGI:101791,Isl1
MGI:101800,Dppa5a
MGI:101805,Gys1
MGI:101813,Coq3
MGI:101815,Fmn1
MGI:101816,Msh2
MGI:101825,Tango2
MGI:101833,Elk1
MGI:101834,Tubg1
MGI:101835,Traf2
MGI:101836,Traf1
MGI:101838,Tbp
MGI:101839,Rpl28
MGI:101841,Ppm1b
MGI:101842,Pla2g1b
MGI:101845,Mcm3
MGI:101847,Ifi205
MGI:101848,Gnb5
MGI:101849,Rack1
MGI:101850,Usp45
MGI:101857,Usp15
MGI:101859,Ccser2
MGI:101863,Aldoc
MGI:101864,Dag1
MGI:101865,Srms
MGI:101875,Thpo
MGI:101877,Tcf12
MGI:101878,Ccl8
MGI:101884,Ppard
MGI:101893,Pou5f1
MGI:101894,Pou3f4
MGI:101895,Pou3f2
MGI:101896,Pou3f1
MGI:101897,Pou2f2
MGI:101898,Pou2f1
MGI:101899,Pla2g5
MGI:101900,Mmp14
MGI:101908,Gpr3
MGI:101909,Gpr12
MGI:101911,Dusp2
MGI:101912,Dad1
MGI:101913,Chml
MGI:101914,Calb2
MGI:101916,Fabp7
MGI:101918,Akr1b7
MGI:101922,Tnc
MGI:101924,Slc12a2
MGI:101925,Krt13
MGI:101926,Dlx5
MGI:101927,Dlx6
MGI:101931,Slc1a2
MGI:101932,Cpe
MGI:101934,Tfdp1
MGI:101937,Pkib
MGI:101938,Mlh1
MGI:101939,Hmgcs2
MGI:101941,E2f1
MGI:101946,Car5a
MGI:101947,Hnrnpd
MGI:101948,Wnt11
MGI:101949,Rad52
MGI:101950,Calcr
MGI:102462,Slc9a1
MGI:102463,Nfatc2
MGI:102465,Tex2
MGI:102467,Ptpn14
MGI:102468,Pla2r1
MGI:102469,Nfatc1
MGI:102495,mt-Nd6
MGI:102496,mt-Nd5
MGI:102497,mt-Nd4l
MGI:102498,mt-Nd4
MGI:102499,mt-Nd3
MGI:102500,mt-Nd2
MGI:102501,mt-Cytb
MGI:102502,mt-Co3
MGI:102503,mt-Co2
MGI:102504,mt-Co1
MGI:102509,Defa31
MGI:102519,Cst3
MGI:102523,Pou4f3
MGI:102524,Pou4f2
MGI:102525,Pou4f1
MGI:102537,Nat3
MGI:102539,Tbx6
MGI:102541,Tbx5
MGI:102547,Fau
MGI:102548,Tsc2
MGI:102551,Ccnf
MGI:102552,Crisp3
MGI:102553,Crisp1
MGI:102556,Tbx4
MGI:102563,Dct
MGI:102564,Pou3f3
MGI:102565,Pou2f3
MGI:102567,Nrl
MGI:102570,Ndp
MGI:102579,Nmt1
MGI:102581,Rdh11
MGI:102643,Myh11
MGI:102657,Cdc34
MGI:102663,Kcnd2
MGI:102666,Ppp5c
MGI:102667,Pmp2
MGI:102668,Lcn4
MGI:102669,Lcn3
MGI:102670,Ddx4
MGI:102673,Lhx3
MGI:102674,Umod
MGI:102675,Crym
MGI:102676,Abcc1
MGI:102682,Llgl1
MGI:102683,Grb7
MGI:102685,Cdc27
MGI:102688,H2ax
MGI:102690,Srm
MGI:102694,Ptprm
MGI:102695,Ptprf
MGI:102696,Pip
MGI:102697,Olfr3
MGI:102698,Olfr1
MGI:102699,Mtcp1
MGI:102700,Itga7
MGI:102701,Lilrb4a
MGI:102702,Lilr4b
MGI:102703,Gng4
MGI:102704,Gng3
MGI:102705,Gng2
MGI:102706,Fdft1
MGI:102709,Cav1
MGI:102716,Cryba4
MGI:102717,Crybb3
MGI:102718,Vav2
MGI:102720,Ednrb
MGI:102722,Pcnt
MGI:102724,Tpp2
MGI:102725,Polr2k
MGI:102726,Dck
MGI:102738,Guca2a
MGI:102744,Nelfe
MGI:102749,Trim25
MGI:102755,Zbtb7b
MGI:102756,Try5
MGI:102757,Try4
MGI:102758,Prss3
MGI:102759,Prss2
MGI:102760,Star
MGI:102762,Smr2
MGI:102763,Smr3a
MGI:102764,Six3
MGI:102765,Ptprn
MGI:102768,Mfge8
MGI:102772,Gbp2
MGI:102773,Ces3a
MGI:102774,Aimp1
MGI:102778,Six2
MGI:102779,Fen1
MGI:102780,Six1
MGI:102784,Tgfb1i1
MGI:102785,Sva
MGI:102788,Rph3a
MGI:102789,Rab20
MGI:102790,Rab18
MGI:102791,Prph2
MGI:102793,Fstl1
MGI:102795,Fgl1
MGI:102797,Acsl1
MGI:102805,Entpd1
MGI:102809,Sars
MGI:102810,Lmo3
MGI:102811,Lmo2
MGI:102812,Lmo1
MGI:102844,Mybpc3
MGI:102845,Bdkrb2
MGI:102848,Serpina3c
MGI:102849,Klkb1
MGI:102850,Klk1
MGI:102851,Pdx1
MGI:102853,Elk4
MGI:102854,Rpl5
MGI:102858,Fosl2
MGI:102889,Vcan
MGI:102890,Ccng1
MGI:102891,Adcy7
MGI:102896,Sult1a1
MGI:102897,Pcsk6
MGI:102918,Dgkq
MGI:102928,Sult1c1
MGI:102934,Scx
MGI:102935,Pou6f1
MGI:102944,Ube2b
MGI:102949,Foxn1
MGI:102952,Dgka
MGI:102956,Cdk7
MGI:102959,Ube2a
MGI:102960,Txk
MGI:102963,Inmt
MGI:102964,Srprb
MGI:102965,Scn7a
MGI:102966,Ptgdr
MGI:102967,Mtnr1a
MGI:102969,Gcsam
MGI:103006,Epb41l5
MGI:103007,Epb41l4a
MGI:103008,Epb41l3
MGI:103009,Epb41l2
MGI:103010,Epb41l1
MGI:103012,E2f4
MGI:103014,Il15
MGI:103016,Ppp1ca
MGI:103017,Fcgrt
MGI:103020,Syn2
MGI:103021,Recql
MGI:103022,Reln
MGI:103025,Mtx1
MGI:103027,Tarbp2
MGI:103032,Scg3
MGI:103033,Scg2
MGI:103034,Stat6
MGI:103035,Stat5b
MGI:103036,Stat5a
MGI:103038,Stat3
MGI:103039,Stat2
MGI:103040,Rsu1
MGI:103060,Ecm1
MGI:103062,Stat4
MGI:103063,Stat1
MGI:103064,Ddx3x
MGI:103067,Atrx
MGI:103070,H2-Ab1
MGI:103071,Rangap1
MGI:103072,Zyx
MGI:103073,Zp1
MGI:103075,Wee1
MGI:103076,Vdr
MGI:103077,Stx3
MGI:103078,Spr
MGI:103079,Pura
MGI:103080,Pigr
